scorer,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000,DLC_resnet50_demoSchoolJul1shuffle1_100000
272,432.6446,201.3986,0.9648,408.3398,201.2195,0.9589,384.5437,201.1989,0.9998,360.5712,199.9071,0.9706,324.7572,197.2158,0.9801,392.4720,260.0239,0.9618,368.4658,261.0425,0.9762,344.4743,262.5762,0.9610,320.5290,262.6642,0.9977,284.3569,262.2314,0.9787,372.1915,148.3721,0.9937,348.3383,150.3570,0.9507,324.5632,152.0483,0.9891,300.5041,152.8436,0.9803,264.7363,152.9428,0.9540
273,433.4859,201.2417,0.9632,409.8745,200.8887,0.9793,385.6894,201.1218,0.9656,361.6772,200.2262,0.9843,325.7045,197.1317,0.9691,393.5648,259.8486,0.9555,369.7737,260.7195,0.9784,345.6478,262.4129,0.9701,321.4275,263.0431,0.9512,285.5731,262.5516,0.9823,373.5969,148.5476,0.9523,349.6288,149.9083,0.9517,325.7307,152.2068,0.9983,301.7338,153.2138,0.9602,265.6866,153.0160,0.9880
274,434.8194,200.9817,0.9505,410.9281,200.8129,0.9525,386.6005,201.0067,0.9671,362.6794,200.6279,0.9763,326.9588,197.3912,0.9650,394.5574,259.8527,0.9601,370.6990,260.4996,0.9807,346.9600,262.2539,0.9750,322.7608,263.4240,0.9858,286.8159,262.8450,0.9781,374.5565,148.4797,0.9512,350.8904,149.7946,0.9961,326.8658,152.1883,0.9995,303.1149,153.5139,0.9505,267.0041,153.1888,0.9537
275,436.0158,200.9550,0.9828,412.1787,200.6339,0.9515,388.0406,200.9478,0.9721,364.1325,200.8997,0.9871,328.0635,197.8637,0.9505,395.9522,259.0158,0.9829,371.9054,260.4202,0.9850,347.8406,262.0554,0.9661,323.9184,263.5791,0.9615,288.0658,262.6982,0.9612,375.8065,147.9910,0.9532,351.8749,149.6092,0.9960,328.0440,151.2727,0.9840,304.1625,153.7857,0.9753,268.0792,153.5978,0.9891
276,437.1511,201.1893,0.9915,412.9811,200.6720,0.9537,389.3881,200.7309,0.9534,365.3491,201.0411,0.9629,329.3526,198.1583,0.9978,397.1954,259.6877,0.9638,373.0247,260.2045,0.9889,349.4244,261.9296,0.9557,325.3018,263.9710,0.9919,289.1660,263.8336,0.9546,377.1854,148.2641,0.9662,352.8329,149.6117,0.9989,329.4042,151.3232,0.9776,305.4327,153.7359,0.9557,269.2679,153.9326,0.9932
277,438.1758,201.3690,0.9722,414.5485,200.3046,0.9659,390.0712,200.3024,0.9545,366.6726,201.0841,0.9746,330.5056,198.9781,0.9944,398.1110,259.3540,0.9657,374.1953,260.1080,0.9734,350.1823,261.5263,0.9720,326.1631,263.3967,0.9893,290.6113,263.8728,0.9929,378.4282,147.8662,0.9800,354.3101,149.3446,0.9904,330.4581,151.1419,0.9858,306.6125,153.7589,0.9570,270.5973,154.4109,0.9689
278,439.4514,201.5647,0.9955,415.7018,200.3054,0.9700,391.2926,199.9558,0.9833,367.3776,200.6796,0.9507,331.7662,199.2480,0.9518,399.5657,259.4793,0.9543,375.5338,260.2774,0.9548,351.3878,261.4782,0.9726,327.7262,263.1782,0.9564,291.6743,264.4176,0.9510,379.6409,148.2782,0.9843,355.5065,149.1816,0.9576,331.9064,150.8131,0.9618,308.0663,153.2691,0.9758,271.6570,154.8308,0.9554
279,440.7819,201.3020,0.9726,416.7805,200.2282,0.9709,392.8379,199.9364,0.9576,368.7288,200.5601,0.9904,332.9522,199.8520,0.9585,400.8186,259.7187,0.9586,376.7110,260.1623,0.9694,352.5951,261.3895,0.9913,329.0497,263.1394,0.9648,292.9469,264.6815,0.9705,380.5646,148.4650,0.9580,357.0195,149.4503,0.9933,332.6127,150.7118,0.9848,309.0455,153.0836,0.9830,273.0502,155.1822,0.9777
280,442.1314,201.2224,0.9516,417.9875,200.3109,0.9855,394.0741,199.5008,0.9946,370.0597,200.0437,0.9964,334.0184,200.1936,0.9689,402.0328,259.8344,0.9912,377.8853,259.8740,0.9830,354.1959,260.8981,0.9604,330.2057,263.0111,0.9705,294.2226,265.1396,0.9919,381.9123,148.4055,0.9748,358.0044,149.3705,0.9834,333.8570,150.4258,0.9848,310.1218,152.9709,0.9989,274.1672,155.2882,0.9835
281,442.9415,201.5920,0.9593,418.9359,200.4851,0.9560,395.0284,199.4603,0.9508,371.0068,199.7857,0.9860,335.3680,200.4774,0.9983,403.2166,259.8455,0.9976,379.0887,260.3755,0.9513,355.0296,260.9415,0.9759,331.2398,262.4372,0.9652,295.3207,265.3261,0.9866,383.0212,148.9192,0.9766,359.1301,149.3276,0.9889,335.1226,150.2942,0.9609,311.3017,152.6261,0.9630,275.3495,155.6544,0.9959
282,444.3926,201.6661,0.9744,420.3390,200.5178,0.9760,396.4940,199.5930,0.9607,372.3513,199.5091,0.9842,336.2184,200.2794,0.9704,404.4561,260.0305,0.9853,380.4267,260.5999,0.9680,356.5193,260.7292,0.9960,332.1707,262.3321,0.9515,296.6321,265.4130,0.9943,384.3843,148.8226,0.9701,360.4069,149.8834,0.9889,336.1104,150.3228,0.9884,312.3808,152.2199,0.9506,276.6452,155.7753,0.9622
283,445.3138,202.0259,0.9588,421.4801,201.1136,0.9790,398.0239,199.4335,0.9791,373.6020,199.3117,0.9821,337.4314,200.5109,0.9644,405.4565,260.1094,0.9646,381.7437,260.7968,0.9825,357.7639,260.8227,0.9728,333.5563,261.8511,0.9811,297.8286,265.6009,0.9898,385.7782,149.1329,0.9560,361.2709,149.6641,0.9703,337.4983,150.1669,0.9750,313.5414,151.6602,0.9866,277.7385,155.6638,0.9521
284,446.9227,201.9565,0.9629,422.9573,201.3709,0.9947,398.7936,200.0168,0.9942,374.9854,198.9800,0.9711,338.9031,200.4159,0.9876,406.6978,260.4693,0.9567,382.5014,260.9381,0.9909,358.7163,260.8246,0.9863,334.6621,261.9325,0.9728,298.9269,265.1029,0.9918,386.9472,149.1176,0.9751,362.9144,150.2306,0.9966,338.9228,150.5235,0.9736,315.0188,151.5750,0.9548,278.7643,155.4165,0.9591
285,448.0385,202.2651,0.9535,423.8598,201.4861,0.9821,400.1220,199.9140,0.9777,375.6970,198.8749,0.9854,339.9218,199.8359,0.9891,407.7761,260.1187,0.9649,384.2448,261.3327,0.9994,359.9630,261.1869,0.9714,336.0687,261.8585,0.9707,300.2882,264.9341,0.9837,388.3063,149.1770,0.9696,363.8058,150.5077,0.9618,339.9509,150.8259,0.9684,316.0989,151.2942,0.9639,280.0560,154.8695,0.9886
286,449.0947,202.2254,0.9610,425.3361,201.5952,0.9786,401.0165,200.3276,0.9704,377.1283,199.0051,0.9585,341.2499,199.4570,0.9907,409.1830,260.5157,0.9580,385.2725,261.3776,0.9555,361.1434,260.9275,0.9712,337.1712,261.5296,0.9717,301.4137,264.2870,0.9761,389.4693,149.2684,0.9621,365.1762,150.4071,0.9575,341.1583,151.1259,0.9852,317.5132,151.1559,0.9786,281.1245,154.7256,0.9626
287,450.3964,202.1150,0.9764,426.5014,201.6796,0.9591,402.0707,200.4423,0.9591,378.5926,198.6694,0.9878,342.4251,199.2964,0.9867,410.4495,260.5116,0.9692,386.4314,261.3643,0.9856,362.6892,261.8271,0.9603,338.8422,261.7098,0.9841,302.4638,264.1104,0.9977,390.6076,149.1331,0.9804,366.2837,150.6631,0.9614,342.4632,150.9043,0.9926,318.6526,151.3939,0.9581,282.4018,154.2747,0.9980
288,451.5539,202.0386,0.9822,427.3781,201.8854,0.9904,403.9739,200.6722,0.9699,379.7063,198.8173,0.9819,343.6403,198.8756,0.9765,411.3064,260.4099,0.9754,387.3298,261.7105,0.9780,363.7938,261.8841,0.9545,339.8193,261.5424,0.9718,303.7600,263.9318,0.9629,391.6851,149.1364,0.9737,367.5649,150.4341,0.9804,343.8023,151.5119,0.9562,319.4716,151.3800,0.9756,283.4127,153.6716,0.9609
289,452.7091,202.2181,0.9930,428.8089,201.8723,0.9518,404.9462,201.2121,0.9814,380.9371,199.7236,0.9579,344.8311,198.2111,0.9904,412.8942,260.1241,0.9539,388.9788,261.3359,0.9614,364.7856,262.5472,0.9571,341.0323,262.0095,0.9989,304.8435,263.3319,0.9846,392.9799,149.1160,0.9648,368.8941,150.7013,0.9751,344.8533,151.7205,0.9911,320.9652,151.7318,0.9717,284.9667,153.4209,0.9815
290,453.9061,201.8852,0.9989,429.6832,201.5704,0.9743,405.8408,201.3672,0.9638,382.1895,199.6165,0.9525,346.2256,197.9323,0.9687,414.0253,259.8459,0.9800,390.0187,261.0302,0.9812,365.7569,262.4643,0.9969,341.9591,262.2005,0.9580,306.0710,263.0522,0.9511,394.0810,148.8058,0.9978,370.0609,150.5233,0.9791,346.0190,151.9326,0.9848,322.0353,152.3690,0.9631,286.1034,152.9382,0.9509
291,455.0846,201.5242,0.9551,431.2257,201.3137,0.9774,407.1792,201.6794,0.9840,383.1636,200.0258,0.9533,347.2426,198.0773,0.9734,415.1288,259.7846,0.9915,391.3219,261.1714,0.9558,367.3139,262.6477,0.9755,343.4018,262.8628,0.9844,307.2042,262.8492,0.9507,395.3997,148.4968,0.9716,371.2611,150.0482,0.9660,347.4018,151.7669,0.9599,323.2613,152.5301,0.9977,287.2368,152.4877,0.9561
292,456.5732,201.3675,0.9720,432.3235,201.3642,0.9533,408.5449,201.5616,0.9758,384.3064,200.4839,0.9707,348.5063,198.1026,0.9537,416.2595,259.5579,0.9702,392.4494,261.0083,0.9820,368.2717,262.5357,0.9997,344.3428,263.1190,0.9648,308.4482,262.7984,0.9789,396.2947,148.2910,0.9611,372.1528,150.2464,0.9751,348.3887,152.0599,0.9734,324.3404,152.8146,0.9621,288.6693,152.8029,0.9579
293,457.5940,201.2457,0.9971,433.6429,201.1417,0.9952,409.7830,201.2976,0.9839,385.8179,200.9135,0.9726,349.7335,198.0113,0.9901,417.7329,259.2869,0.9686,393.6886,260.8549,0.9907,369.4684,262.5236,0.9506,345.6331,263.4192,0.9745,309.7591,262.6619,0.9681,397.5932,148.2441,0.9781,373.6800,149.7804,0.9527,349.4876,152.1134,0.9800,325.6920,153.1553,0.9750,289.7246,152.7571,0.9754
294,458.8929,201.3617,0.9878,434.8791,200.7874,0.9906,411.0458,201.5759,0.9945,386.7871,201.2425,0.9606,350.8732,198.4381,0.9750,418.8944,259.2357,0.9608,394.7519,260.5413,0.9924,370.8145,262.4279,0.9554,346.9705,263.7670,0.9761,310.7749,263.2624,0.9719,398.7979,148.2069,0.9882,374.6109,149.4658,0.9574,350.8822,151.7102,0.9968,326.9986,153.0478,0.9856,290.7211,152.9480,0.9788
295,460.1383,201.3329,0.9556,436.0266,200.7972,0.9684,411.9571,201.3108,0.9897,387.8675,201.4669,0.9702,351.8503,198.4584,0.9708,419.9553,259.3522,0.9611,395.7857,260.2084,0.9599,372.1849,262.3885,0.9547,348.0031,264.0074,0.9964,311.8777,263.5455,0.9545,399.8721,148.3520,0.9746,376.0492,149.4254,0.9758,351.9698,151.8808,0.9530,328.1921,153.1759,0.9925,292.0495,153.6158,0.9979
296,461.0474,200.9151,0.9535,437.3415,200.9492,0.9625,413.0604,200.7625,0.9919,389.2833,201.2612,0.9922,353.1920,199.0567,0.9694,421.3052,258.9206,0.9807,397.2571,260.1399,0.9939,373.3249,261.9055,0.9989,349.1346,263.6113,0.9618,313.2466,263.7993,0.9819,401.3328,148.1397,0.9820,377.2657,149.1958,0.9787,353.1214,151.4489,0.9589,329.1941,153.5250,0.9763,293.1203,153.7365,0.9561
297,462.3408,200.7982,0.9977,438.2485,200.5914,0.9903,414.1449,200.8217,0.9511,390.4489,201.4660,0.9837,354.5531,199.5088,0.9680,422.3767,259.1440,0.9751,398.5069,260.1434,0.9765,374.2408,261.8654,0.9551,350.5886,263.5411,0.9961,314.6486,264.6024,0.9840,402.3374,147.8879,0.9737,378.3203,149.0862,0.9894,354.4196,151.0321,0.9816,330.6982,153.4247,0.9640,294.4329,154.3310,0.9969
298,463.6194,200.9615,0.9607,439.9391,200.5085,0.9796,415.5683,200.3987,0.9929,391.8619,201.2233,0.9744,355.7045,199.8588,0.9506,423.6381,259.0905,0.9666,399.4375,259.8981,0.9883,375.5485,261.6306,0.9857,351.7204,263.8006,0.9824,315.8331,264.7854,0.9760,403.6993,148.2624,0.9830,379.9506,148.9633,0.9507,355.6472,150.6431,0.9558,331.9531,153.0845,0.9940,296.0693,154.3901,0.9873
299,464.7775,201.2271,0.9686,440.9635,200.0891,0.9720,416.7225,200.2195,0.9962,392.6897,200.8645,0.9786,356.8478,200.4788,0.9659,424.8078,259.4514,0.9547,400.8905,260.0784,0.9702,376.9199,261.0706,0.9950,353.0985,263.4461,0.9999,316.8485,265.0185,0.9883,404.7858,148.1153,0.9848,380.9219,149.1998,0.9813,356.8795,150.7350,0.9584,332.8325,152.9335,0.9625,297.2373,154.8198,0.9580
300,466.0343,201.1775,0.9552,441.8418,200.5506,0.9877,417.8430,200.1732,0.9588,393.9352,200.8274,0.9894,358.1004,201.2923,0.9972,426.0434,259.2923,0.9694,402.0657,260.2174,0.9920,378.1313,260.9043,0.9680,354.2691,263.3534,0.9764,318.3524,265.6284,0.9842,405.9198,148.4070,0.9542,382.0947,149.0970,0.9637,357.9657,150.3631,0.9574,333.9990,152.6443,0.9510,298.1922,155.3458,0.9985
301,467.2591,201.5724,0.9640,443.3105,200.7981,0.9702,419.0355,199.7349,0.9714,395.4471,200.5418,0.9508,359.1360,201.0592,0.9707,427.4013,259.7848,0.9645,403.3235,260.4350,0.9669,379.2442,260.7762,0.9887,355.5174,262.9955,0.9803,319.5110,266.0163,0.9682,407.1444,148.6173,0.9540,383.3114,149.1404,0.9769,359.0161,150.1973,0.9541,335.3466,152.4442,0.9819,299.2596,155.5666,0.9699
302,468.2940,201.4566,0.9593,444.4607,200.6417,0.9808,420.4615,199.9983,0.9721,396.1049,200.1177,0.9536,360.4636,201.2978,0.9800,428.3558,259.8383,0.9533,404.3311,260.5069,0.9799,380.3238,260.9186,0.9650,356.5381,262.4350,0.9865,320.5997,265.8748,0.9541,408.3667,148.7348,0.9977,384.3518,149.2625,0.9692,360.4128,150.1475,0.9667,336.4297,151.9463,0.9886,300.6547,155.5985,0.9787
303,469.6815,201.7249,0.9582,445.5406,201.1085,0.9666,421.7104,199.7959,0.9928,397.8943,199.7863,0.9544,361.4832,201.4255,0.9589,429.2988,259.9432,0.9795,405.6953,260.6604,0.9721,381.6019,260.8185,0.9868,357.7975,261.9898,0.9918,321.8461,265.6102,0.9980,409.7371,149.0792,0.9749,385.6751,149.7428,0.9623,361.6878,150.0848,0.9960,337.5726,151.6188,0.9812,301.8095,155.4870,0.9988
304,470.7197,202.1153,0.9527,446.8106,201.5604,0.9644,422.7732,200.0743,0.9920,398.7488,199.7238,0.9831,362.7853,201.0244,0.9676,430.6902,260.1662,0.9524,406.9626,260.8797,0.9704,383.1149,261.2105,0.9688,358.7278,261.8957,0.9634,322.9989,265.8543,0.9648,410.9308,149.2793,0.9979,386.5529,149.9523,0.9868,362.9939,150.5430,0.9679,338.8291,151.0514,0.9933,302.9575,155.3003,0.9844
305,472.0970,202.1162,0.9929,448.0674,201.4113,0.9789,424.0509,200.5756,0.9713,399.8804,199.4398,0.9637,364.2077,200.9690,0.9698,432.0822,260.2476,0.9857,408.1127,261.0492,0.9805,384.0273,261.2912,0.9901,360.0619,261.7796,0.9880,323.7918,265.3929,0.9865,411.9695,149.1564,0.9513,388.0809,150.2531,0.9765,364.1909,150.4154,0.9724,340.1776,151.0837,0.9848,303.9058,155.0313,0.9568
306,473.2747,202.1303,0.9761,449.2631,201.6878,0.9501,425.1739,200.5145,0.9952,401.0906,199.1138,0.9912,365.1361,200.5145,0.9685,433.2840,260.3787,0.9786,409.4864,261.1145,0.9885,385.2103,261.6469,0.9526,361.4319,261.6050,0.9753,325.2163,264.7740,0.9512,413.2369,149.2491,0.9798,389.0932,150.4898,0.9738,365.3818,150.6361,0.9687,341.2193,151.0025,0.9619,305.2030,154.5480,0.9837
307,474.2345,201.8945,0.9554,450.3003,201.5648,0.9669,426.1011,200.7629,0.9568,402.4384,199.1789,0.9831,366.5598,200.1632,0.9738,434.3272,260.3085,0.9659,410.4775,261.1780,0.9802,386.1123,261.5552,0.9618,362.5069,261.6207,0.9919,326.5827,264.4774,0.9639,414.4010,149.1684,0.9739,390.6007,150.5680,0.9752,366.6730,151.0492,0.9940,342.3892,151.4096,0.9614,306.6793,153.8927,0.9563
308,475.4764,201.9952,0.9572,451.4818,201.9708,0.9890,427.7666,200.7126,0.9753,403.5385,199.5501,0.9941,367.8348,199.7380,0.9926,435.5954,259.7991,0.9906,411.7450,260.9846,0.9882,387.5883,262.2159,0.9996,363.6994,261.9650,0.9827,328.0262,264.0010,0.9683,415.6650,148.9808,0.9867,391.6093,150.6425,0.9801,367.9871,151.2317,0.9867,343.6723,151.0821,0.9536,307.5089,153.2987,0.9857
309,476.9159,201.4847,0.9996,452.9304,201.8062,0.9797,428.5975,201.6549,0.9812,404.8265,200.0050,0.9706,368.8599,199.1576,0.9957,436.8096,259.7421,0.9616,412.7047,261.5914,0.9542,388.8174,262.0798,0.9569,364.9793,262.2705,0.9626,328.9726,263.7020,0.9775,416.9346,148.9802,0.9895,392.8232,150.5340,0.9809,369.0434,151.3012,0.9718,344.9003,151.4249,0.9907,309.0339,152.9913,0.9933
310,478.1046,201.7137,0.9716,453.9717,201.5398,0.9577,429.9987,202.0012,0.9672,406.1784,200.3814,0.9970,369.9520,198.9739,0.9860,438.1097,259.8765,0.9934,414.1212,261.0079,0.9880,390.0482,262.4728,0.9567,366.0143,262.5395,0.9578,330.1843,263.2304,0.9828,418.1043,148.7820,0.9777,394.1363,150.5966,0.9762,370.2320,151.5100,0.9770,346.2252,151.8080,0.9944,310.1356,152.6830,0.9917
311,479.2009,201.3822,0.9710,454.9628,201.5601,0.9799,431.3101,201.9580,0.9538,407.2489,200.7549,0.9664,371.2328,198.9387,0.9736,439.1210,259.4313,0.9910,415.1138,260.9959,0.9605,391.2780,262.4098,0.9874,367.1753,262.9276,0.9959,331.4753,263.3319,0.9785,419.1433,148.4294,0.9975,395.3494,150.3368,0.9936,371.2458,151.5617,0.9611,347.2859,151.9116,1.0000,311.4193,152.5730,0.9589
312,480.3734,201.0702,0.9937,456.4013,201.4990,0.9634,432.4198,201.8393,0.9910,408.6570,200.9064,0.9653,372.3773,199.0427,0.9769,440.2751,259.2036,0.9982,416.5505,260.5615,0.9586,392.5185,262.5513,0.9944,368.5594,263.3167,0.9955,332.4304,263.2990,0.9551,420.3456,148.0690,0.9761,396.4518,149.7976,0.9949,372.5494,152.0279,0.9998,348.7203,152.3192,0.9766,312.5440,152.6971,0.9531
313,481.7584,201.0985,0.9510,457.6877,201.1762,0.9528,433.7577,201.8774,0.9665,409.6398,201.2207,0.9629,373.5099,199.0129,0.9997,441.5768,259.3399,0.9932,417.8069,260.4793,0.9750,393.6225,262.5072,0.9710,369.7191,263.6002,0.9727,333.7572,263.1189,0.9890,421.4936,147.9608,0.9550,397.5868,149.8884,0.9525,373.8511,151.8342,0.9816,349.7502,152.4598,0.9570,313.8553,152.4948,0.9995
314,482.7982,200.7905,0.9720,458.7738,201.0741,0.9619,434.7352,201.6297,0.9914,410.7323,201.6042,0.9786,374.8495,199.2111,0.9673,442.7827,259.0911,0.9509,418.6879,260.6167,0.9617,394.9725,262.5556,0.9884,371.1197,263.6753,0.9830,334.7888,263.3838,0.9789,422.7754,148.0213,0.9893,398.5607,149.3212,0.9718,374.7483,151.3954,0.9995,350.7401,153.0127,0.9717,315.1082,152.4534,0.9784
315,483.7732,200.8550,0.9605,460.0493,200.8714,0.9525,435.7424,201.5709,0.9624,411.9350,201.8322,0.9928,375.9611,199.3849,0.9721,444.3288,258.8800,0.9675,419.8877,260.3570,0.9656,395.9076,262.0356,0.9547,372.0588,263.9196,0.9953,336.0738,263.9230,0.9836,424.1858,148.0301,0.9703,399.8645,149.3194,0.9921,376.3798,151.4667,0.9688,352.2627,153.4315,0.9984,315.9665,152.8026,0.9828
316,485.3331,200.8129,0.9625,461.1472,200.9042,0.9868,437.1854,201.4376,0.9571,413.0441,201.7326,0.9921,377.2021,199.8921,0.9814,445.5094,258.6243,0.9696,421.2210,260.2625,0.9748,397.4317,262.2725,0.9696,373.5250,263.8665,0.9995,337.2200,264.2821,0.9875,425.1602,147.9437,0.9576,401.2734,149.3938,0.9888,377.4428,150.9702,0.9857,353.5004,153.0826,0.9790,317.2728,153.2899,0.9996
317,486.5695,200.6196,0.9523,462.4802,200.5982,0.9653,438.5409,200.9426,0.9696,414.2314,201.9615,0.9860,378.2525,200.8720,0.9685,446.3045,258.8546,0.9816,422.4201,259.9283,0.9701,398.2319,261.6445,0.9982,374.7098,264.0090,0.9584,338.6035,264.5954,0.9625,426.4876,147.9267,0.9739,402.6214,148.8889,0.9995,378.1283,150.6780,0.9777,354.5250,153.2346,0.9890,318.5013,153.9423,0.9718
318,487.3987,200.9948,0.9621,463.4758,200.3984,0.9914,439.4920,200.7311,0.9920,415.6962,201.6474,0.9863,379.4939,201.0371,0.9584,447.6088,259.0232,0.9889,423.4083,259.8700,0.9768,399.8207,261.2754,0.9892,375.8414,263.9929,0.9913,339.9834,264.9000,0.9905,427.4777,147.8560,0.9704,403.8035,148.8758,0.9785,379.5793,150.5135,0.9866,355.6983,152.9033,0.9555,319.7307,154.0700,0.9981
319,488.7346,201.2503,0.9914,464.8789,200.6861,0.9642,440.7837,200.4959,0.9528,416.9377,201.5896,0.9591,380.7984,201.5242,0.9530,448.9671,259.2684,0.9566,424.7560,259.9665,0.9973,400.8737,261.1648,0.9550,376.7058,263.4343,0.9963,341.2654,265.5218,0.9579,428.8789,148.5433,0.9620,404.8057,148.8610,0.9882,380.7827,150.2414,0.9595,356.7479,152.5292,0.9549,321.3870,154.8063,0.9741
320,489.9847,201.2218,0.9733,466.1571,200.5161,0.9554,441.9354,200.4642,0.9607,418.2066,201.3627,0.9643,382.0926,201.9266,0.9644,450.2015,259.1502,0.9772,426.2540,260.2008,0.9551,402.1889,261.0847,0.9527,377.9400,263.2558,0.9799,341.8892,265.7265,0.9705,429.8756,148.1652,0.9997,406.0007,148.8056,0.9891,382.0862,150.0899,0.9615,358.0341,152.3863,0.9899,322.0219,154.9735,0.9785
321,491.0294,201.2446,0.9775,467.2007,200.8518,0.9968,443.4756,200.2596,0.9938,419.2033,200.9069,0.9928,383.2855,202.1050,0.9648,451.3621,259.2170,0.9647,427.0324,260.0856,0.9547,403.0406,260.9214,0.9856,379.2515,262.8471,0.9841,343.3009,266.0926,0.9538,430.9371,148.3247,0.9847,407.1445,149.2707,0.9576,383.3670,149.8974,0.9915,359.2548,151.9799,0.9578,323.2518,155.1490,0.9853
322,492.3619,201.5069,0.9972,468.4325,201.0470,0.9740,444.4216,200.4372,0.9905,420.1393,200.3063,0.9683,384.5305,202.4669,0.9523,452.1526,259.8972,0.9752,428.5721,260.3063,0.9596,404.4887,260.9443,0.9698,380.3448,262.7463,0.9684,344.7354,266.1524,0.9567,432.3414,148.5984,0.9950,408.4554,149.3214,0.9797,384.5720,150.0528,0.9823,360.4653,151.6040,0.9738,324.4292,154.9446,0.9581
323,493.7019,201.7578,0.9816,469.5299,201.1835,0.9915,445.6797,200.6039,0.9580,421.5949,200.2266,0.9961,385.6163,202.3304,0.9686,453.7234,259.9303,0.9694,429.7562,260.7161,0.9737,405.4346,261.0174,0.9746,381.5382,262.4377,0.9754,345.6718,265.9978,0.9540,433.3936,148.8461,0.9913,409.6925,149.4603,0.9581,385.7219,149.9865,0.9648,361.4252,151.2235,0.9560,325.6554,154.9485,0.9670
324,494.8572,202.0260,1.0000,470.7848,201.5618,0.9828,446.9247,200.3793,0.9950,422.6670,200.1379,0.9685,386.8550,202.0882,0.9699,454.6321,259.9839,0.9933,430.6835,260.8488,0.9784,406.8652,261.1789,0.9555,382.5465,262.1033,0.9574,346.9345,265.8354,0.9679,434.8399,148.8381,0.9907,410.6161,149.7552,0.9920,386.8422,150.2585,0.9536,362.7777,151.0607,0.9946,326.9281,154.7682,0.9733
325,495.6890,202.0681,0.9970,471.9774,201.6489,0.9852,447.7303,200.6717,0.9759,423.9278,200.1747,0.9748,387.8725,201.8074,0.9669,456.1401,259.9554,0.9896,432.0917,261.0967,0.9964,407.9494,261.5850,0.9993,383.7939,261.9059,0.9678,348.0924,265.3040,0.9686,435.8269,149.0186,0.9710,412.2621,150.1262,0.9919,388.0133,150.0399,0.9671,363.9485,150.7115,0.9537,328.1222,154.4939,0.9959
326,497.1240,201.6824,0.9962,473.0131,201.8709,0.9936,449.2435,200.9380,0.9565,425.0714,199.8056,0.9771,389.2290,201.6672,0.9788,457.2322,260.0399,0.9929,433.2651,261.4778,0.9600,409.3736,261.6598,0.9796,385.1972,261.6047,0.9830,349.3754,265.1340,0.9975,437.1937,149.1653,0.9626,413.0882,150.0067,0.9569,389.3203,150.2866,0.9898,365.3378,150.6858,0.9878,329.2806,153.8224,0.9748
327,498.5466,202.2218,0.9657,474.1154,201.8829,0.9740,450.3238,201.3436,0.9757,426.3618,199.9592,0.9671,390.3612,200.8259,0.9879,458.4346,260.0488,0.9636,434.2246,261.1160,0.9745,410.2542,262.0288,0.9663,386.2128,261.9384,0.9531,350.5894,264.5438,0.9856,438.2709,149.0978,0.9964,414.5075,149.9669,0.9926,390.4302,150.3088,0.9988,366.2328,150.8116,0.9982,330.4123,153.6303,0.9778
