Rpectbase_X,Rpectbase_Y,Rpectbase_Z,Rpecttip_X,Rpecttip_Y,Rpecttip_Z,Lpectbase_X,Lpectbase_Y,Lpectbase_Z,Lpecttip_X,Lpecttip_Y,Lpecttip_Z,Rpelvicbase_X,Rpelvicbase_Y,Rpelvicbase_Z,Rpelvictip_X,Rpelvictip_Y,Rpelvictip_Z,Lpelvicbase_X,Lpelvicbase_Y,Lpelvicbase_Z,Lpelvictip_X,Lpelvictip_Y,Lpelvictip_Z,snout_X,snout_Y,snout_Z,mid1_X,mid1_Y,mid1_Z,mid2_X,mid2_Y,mid2_Z,mid3_X,mid3_Y,mid3_Z,peduncle_X,peduncle_Y,peduncle_Z,caudaltip_X,caudaltip_Y,caudaltip_Z
566.9793,415.8487,5.6060,563.4077,443.8941,-8.9005,564.3394,401.8629,5.5784,568.8057,378.9070,19.6868,522.4027,418.5944,-0.6380,530.6032,429.3152,-8.1955,519.6368,407.1635,-1.0066,511.0819,396.5902,-7.8101,586.4553,403.1531,-0.1971,562.9112,409.4815,3.3564,539.2112,412.3771,2.1835,515.0644,413.3270,-1.9403,491.6589,419.6010,-3.6035,469.4481,430.3229,-0.3139
569.0562,415.7022,4.7116,565.1275,443.5030,-9.3988,565.6065,401.6747,4.7587,570.5503,378.3307,19.0947,524.3616,419.3574,0.3057,533.0231,429.7211,-6.7749,521.7179,407.7745,0.6499,512.9867,396.9886,-6.8680,587.9107,402.5192,-1.2520,564.9270,409.3609,2.7093,541.4021,412.6328,2.8682,516.8359,413.7070,-0.8657,493.3815,418.2550,-3.8677,470.7616,428.1754,-1.3853
570.4807,414.9524,3.6735,566.4695,442.7506,-10.1902,567.5778,400.7775,3.9346,572.0795,377.7191,18.1184,526.1983,419.7253,1.1407,535.4195,429.9254,-5.8048,523.7907,407.6995,1.0081,514.5762,397.8091,-5.5215,589.6362,401.4299,-2.4332,566.6225,408.7463,2.0628,543.1582,413.2753,3.3000,518.8298,413.8287,0.2603,495.2830,416.8406,-3.2714,472.1191,426.3100,-2.4340
572.0912,414.1864,2.9594,568.6645,442.0921,-11.0501,569.2335,399.9069,2.8212,573.8869,376.9611,16.8379,528.4110,420.6206,2.2418,537.6316,430.6015,-4.3214,525.8866,408.7394,2.5614,516.2374,398.6102,-4.5601,591.2833,400.5302,-2.9045,568.7824,407.9491,0.9122,544.9570,413.5643,3.5706,520.8370,414.6459,1.2006,496.6132,416.2595,-2.6330,473.8904,424.2683,-2.8765
573.7893,413.0398,1.5652,570.3703,441.0257,-12.1776,570.9101,398.9916,1.4985,575.4227,376.2606,15.5366,530.3959,421.0767,3.2093,539.6631,431.6009,-3.2559,527.4739,409.5780,2.8117,518.0190,399.2018,-3.5395,593.2635,399.6011,-3.5532,570.2588,407.0390,-0.5057,546.8517,413.4016,3.1726,523.0201,415.5191,2.4979,498.5479,416.4085,-1.6536,474.9603,422.6669,-3.4605
575.7274,411.8822,0.5538,572.0978,439.4640,-12.6352,572.4204,398.4131,0.5774,576.6011,375.0022,14.1002,532.1629,422.0196,3.5794,541.7452,432.4912,-2.5370,529.6265,410.3307,3.5440,520.2063,399.9842,-2.5225,594.6850,398.8733,-3.4342,571.6359,406.3695,-1.4756,548.7755,413.6278,2.8545,524.6128,416.7708,3.3248,500.3181,416.4521,-0.7179,476.8217,420.9523,-3.5894
577.0427,411.1852,-0.0331,574.5025,438.3468,-12.2528,573.9908,397.0505,-0.1884,577.2379,373.7792,11.8493,534.2811,422.3447,3.3330,543.4067,432.5806,-2.0027,531.8009,410.7969,3.5189,522.0384,400.6459,-1.9911,596.5916,398.1645,-3.2196,573.4207,404.9497,-2.1766,550.3923,413.0392,2.0579,526.7715,416.9172,3.7475,502.1577,417.1170,0.2714,478.6690,419.8698,-3.4556
578.5411,410.1912,-0.7883,578.0991,436.3842,-10.2104,575.8364,396.0062,-0.8755,577.2581,372.5386,8.3881,536.0293,422.5238,3.3287,544.9592,433.0910,-1.7183,533.4095,410.7900,3.3776,524.2956,400.4617,-1.3604,598.1672,397.5599,-2.7684,574.7172,403.9510,-3.0263,552.0802,412.2022,0.7666,528.8160,417.5175,3.6029,504.2323,418.2140,1.4636,480.1904,419.4101,-2.4607
580.4319,409.0284,-1.2841,582.7152,433.5467,-5.7210,577.2426,395.0099,-1.2541,575.4214,371.7031,3.3226,537.9020,422.4651,2.5724,546.8399,432.8029,-1.8446,535.2478,410.8208,2.7327,526.4311,400.2559,-1.6336,599.9166,397.4224,-1.9813,576.6397,402.5862,-3.3865,553.7633,411.1284,-0.3033,530.5051,417.7917,3.2978,506.6741,419.1960,2.2541,481.9672,419.2707,-1.9621
581.9054,408.2678,-1.0618,588.4821,431.0411,1.2586,578.9365,394.1028,-0.9591,572.6177,370.8278,-3.2908,539.6380,422.0574,2.2042,547.9871,432.1661,-1.6809,537.1391,410.0939,1.8013,528.4853,399.6937,-1.4228,601.6276,397.5540,-0.6426,577.9944,402.1032,-3.7042,555.3554,409.9651,-1.3294,532.5631,417.6109,2.8329,508.5357,420.2863,3.1009,483.4473,419.5002,-0.8403
583.6340,407.5692,-0.4835,593.7064,428.6932,7.1184,580.5404,393.6777,-0.5719,570.3281,369.7086,-8.6086,541.1366,420.8887,1.0983,549.1726,431.5197,-1.5979,538.7039,409.3694,0.6922,530.5364,398.5148,-1.9766,603.5130,397.4463,0.0570,579.6904,401.0462,-3.4507,556.9519,408.7129,-2.3263,534.1537,416.9775,1.6113,510.4463,420.7679,3.2588,485.7210,420.1699,0.2602
585.3233,406.9436,0.0291,597.1874,427.2132,11.4113,582.2658,393.0998,0.0910,569.6759,369.3770,-11.2900,542.6861,419.9218,-0.3137,549.9188,430.5151,-2.1153,539.9252,407.8945,-0.2149,533.0973,397.5543,-2.0494,605.7776,397.4357,1.7274,581.5143,400.6253,-2.7905,558.5115,406.9743,-3.1441,535.7358,415.9638,0.7283,512.3348,421.6604,3.6828,487.9290,421.3477,1.5082
587.1970,406.9715,1.0538,600.2444,426.7114,14.0712,584.2737,393.2292,0.7457,570.4687,369.2263,-11.7880,544.4231,418.3964,-1.3448,551.0000,429.1668,-2.1487,541.8902,406.7719,-1.5051,535.1490,395.8163,-2.3646,607.3581,397.3543,2.2115,583.5120,400.3071,-2.1007,559.9553,405.8973,-3.4434,537.4160,414.7496,-0.3276,514.3856,421.9061,3.5146,489.8448,422.7314,2.3917
589.0927,407.1777,2.0578,602.3224,426.3287,15.6210,585.8898,393.0613,1.8459,571.5484,369.1977,-11.7019,545.4483,416.8925,-2.2014,551.7124,427.6340,-2.0964,543.5490,405.2869,-2.2987,537.2520,394.2369,-2.4199,609.2905,397.7413,3.1325,585.2665,400.2606,-0.4708,561.5380,404.5477,-3.7270,538.7845,413.5228,-1.5922,516.0802,422.2573,2.7438,492.2964,424.0171,2.8293
590.9992,407.4008,2.8614,604.8727,426.5447,16.9428,588.0160,392.9019,3.2835,573.6421,369.3834,-10.7400,547.3940,415.4365,-3.0772,552.2362,426.7475,-2.1174,544.6617,403.6440,-2.9602,539.7449,392.3488,-2.2020,611.0910,398.1030,3.4537,587.1644,400.6820,0.0939,563.2710,403.8750,-3.2965,540.3256,411.8300,-2.4349,517.8726,421.4855,1.8680,494.4156,424.9017,3.5252
592.9961,407.5630,4.3180,606.6517,426.9419,18.0331,590.0800,393.5085,4.1802,575.2084,369.7983,-10.0658,548.7830,414.0598,-3.5574,553.2246,425.4127,-1.6713,546.4265,402.0791,-3.4576,542.1677,390.5119,-1.7964,613.0237,397.8612,3.6088,588.9998,400.7127,1.2509,565.2682,403.6456,-2.8070,542.0105,410.2997,-3.0545,519.3606,420.3154,0.7489,496.0219,425.7210,3.8943
594.8730,408.1051,4.9095,608.5170,427.1407,19.1805,591.9565,393.6708,4.7362,577.0601,369.8319,-9.1173,550.6480,412.6615,-3.7475,553.8843,424.3762,-0.8792,547.8676,401.2478,-3.5073,544.7612,389.1308,-0.9331,614.7332,397.7318,3.2620,590.9623,401.1613,2.4061,566.6594,403.2239,-1.7648,543.3984,408.7831,-3.1950,520.9674,418.9733,-0.3348,498.0750,426.0600,3.2419
596.7207,408.3758,5.6545,610.6333,427.6370,19.7072,593.8988,394.0839,5.7054,579.0371,370.4478,-8.6583,551.7951,412.1329,-3.4410,554.4590,423.5455,0.3361,549.7197,400.1137,-3.4124,547.0408,388.5346,0.1855,616.3462,397.8126,2.9195,593.0871,401.5038,2.7479,568.5557,403.2747,-0.7109,544.7022,407.8602,-3.5842,522.5756,417.3853,-1.1819,499.7650,426.0516,2.8467
598.3949,408.9261,6.1032,612.2091,428.0401,20.0584,595.7473,394.4886,5.9594,580.7788,370.6818,-8.2000,553.8686,411.4559,-2.5605,555.2899,423.2599,1.5319,551.2947,399.5854,-2.7516,549.7506,387.7120,1.6817,618.2841,397.1946,1.7507,594.5226,401.7004,3.2253,570.5854,403.5536,0.1605,546.7734,406.7436,-3.4153,523.8431,415.4673,-2.1130,501.3774,425.4265,2.0831
600.6911,408.6646,6.1753,613.9658,428.0602,19.8069,597.5439,394.6946,5.8626,582.8199,370.7126,-8.5274,555.4970,410.8103,-1.9901,556.2442,423.2570,3.0809,553.0676,399.6921,-1.7501,552.2557,387.2099,2.9945,619.8580,396.4829,0.9766,596.6873,402.0416,3.5612,572.3982,404.1577,1.0647,548.4210,406.1566,-2.6073,525.6087,413.6474,-2.9097,503.1546,424.3626,0.8579
602.3020,408.7170,5.7908,615.7521,427.6987,19.5856,599.1246,394.0720,5.5839,584.6715,370.5063,-8.3734,557.6711,411.5074,-1.0784,557.3955,423.7976,4.9281,555.0590,399.5172,-0.7704,554.6244,387.4753,4.9719,621.4596,395.8039,-0.0148,598.3632,401.8120,3.6546,574.5180,404.6903,2.3045,550.2805,406.1521,-2.1173,527.0931,411.8299,-3.5818,504.5915,422.6479,-0.5591
604.0366,408.2685,4.9398,617.3781,427.7207,18.5539,600.8867,394.1238,4.8907,586.5684,370.4884,-8.6028,559.5980,411.7926,0.0936,558.3833,424.3267,6.6698,556.7721,399.9486,-0.0385,558.1226,387.5620,6.5122,623.3235,394.6520,-1.2274,599.9163,401.7868,2.7822,576.6117,405.2095,3.1175,552.2724,406.1962,-0.8747,528.4841,410.6526,-3.3837,506.1850,420.5831,-1.5789
605.8418,407.4521,4.1580,618.7772,427.2342,16.7258,602.8572,393.6873,4.0523,588.8479,369.9062,-9.1364,561.4484,412.3811,1.4937,559.5525,424.8736,7.9569,558.9226,400.6397,1.4510,560.7452,387.9911,7.9815,625.0976,393.6424,-2.4925,602.0335,401.0787,1.8626,578.4493,405.8630,3.3149,554.0865,406.8907,0.0311,530.2764,409.7456,-3.3139,507.6533,418.6574,-2.2541
607.5709,406.9645,2.4830,619.5413,427.1301,14.1359,604.3127,392.6082,2.6585,591.6403,368.8688,-8.4955,563.5338,413.1114,2.4416,561.1065,425.7964,8.9630,560.5590,401.2884,2.4552,563.1263,388.7337,9.0775,626.4854,392.8684,-3.1622,603.7370,400.4009,0.7672,580.4690,406.1488,3.3963,555.8278,407.5196,1.7329,531.8409,408.8273,-2.9253,509.0965,416.6983,-3.0814
608.9717,405.7659,1.4181,619.2576,426.7589,9.7332,606.0392,391.8796,1.5744,595.6800,368.2178,-6.2084,565.1625,414.2445,2.9286,562.3004,426.7377,10.4550,562.7324,402.1207,3.0406,565.8627,389.2677,9.8768,628.4584,392.1014,-3.4034,605.3392,399.5361,-0.2288,582.1227,406.1259,3.3558,558.1887,407.9951,2.2268,533.6258,408.8826,-1.7075,510.5977,414.9292,-3.6699
610.6107,404.7095,0.8696,617.0977,427.2998,2.9573,607.8595,390.8355,0.8778,601.1685,366.9676,-1.7167,567.3799,414.6402,3.6272,564.0120,427.7431,10.7915,564.9966,403.1500,3.5193,568.4361,389.9202,10.5492,630.2044,391.3538,-3.7604,607.0745,398.6743,-0.9175,583.9543,405.8716,2.5372,560.2503,408.9794,3.1306,535.5866,409.0855,-0.9476,511.9222,413.5210,-3.5573
612.1107,403.4236,-0.1391,614.4738,428.7299,-4.5236,609.4189,390.0484,-0.0466,607.2035,366.3627,4.0866,569.4619,415.0939,3.4320,565.3253,427.9651,11.0869,566.8263,403.4075,3.7618,570.8455,390.1473,10.7617,631.9255,390.8955,-3.0482,608.5412,397.4235,-2.4540,585.7212,405.1556,1.9173,562.1935,409.8438,2.9993,537.4266,409.8045,0.1007,513.5784,412.2778,-3.2456
613.6715,402.3411,-0.5337,613.3210,428.8992,-10.0296,610.8694,388.3550,-0.4259,612.3121,365.1350,8.4104,571.2167,415.5216,3.3918,567.0684,428.4877,10.3316,568.7063,403.2520,3.4586,572.9887,390.1888,10.5509,633.4791,390.4652,-2.6132,610.0894,396.1284,-3.0022,587.4611,404.6590,1.0272,564.0419,410.0589,3.5918,539.6750,410.7251,1.2120,514.9410,411.8209,-2.8968
615.6430,401.2204,-1.0265,613.0360,428.5869,-13.0525,612.6871,387.3782,-1.0902,615.8259,364.2319,11.2547,573.0603,414.7200,2.9790,568.9415,428.1083,9.7604,570.6769,403.1203,3.0415,574.7383,389.8250,9.4738,634.9642,390.1457,-1.8578,611.6814,395.3490,-3.5186,589.0261,403.5040,-0.2700,566.1137,410.4258,3.4185,541.6596,411.5169,2.2350,517.1681,411.5143,-1.8495
617.1002,400.8640,-1.2301,614.1984,428.4292,-14.2761,614.1784,386.7768,-1.2548,618.2263,363.5361,11.9928,575.0174,414.2343,1.5833,570.2989,427.3613,8.4789,572.2052,402.6102,1.9058,576.7507,389.2721,8.5334,636.8419,390.2150,-0.9702,613.2234,394.0285,-3.5487,590.5414,402.2811,-1.0521,567.9669,410.2951,2.8478,543.7244,412.6354,3.1258,519.0045,411.9570,-0.8976
618.8808,400.1262,-0.5955,615.4746,427.6996,-14.3545,616.1435,386.2395,-0.5863,620.3836,362.9149,12.9856,576.4258,413.5600,0.8887,571.9335,427.0566,7.1530,573.7217,401.6154,0.8291,578.4131,388.5480,7.0849,638.6980,389.8223,0.3193,614.9659,393.7674,-3.2980,591.9392,400.6573,-2.0208,569.2542,409.5641,1.9785,545.6668,413.6115,3.6215,520.9016,412.8115,0.1808
620.6473,399.6210,-0.0628,617.0814,427.6273,-14.1296,617.8973,385.8791,-0.0048,622.2846,362.6532,13.9433,577.9312,412.3950,-0.1881,573.4536,425.5361,5.2100,575.6837,400.5250,-0.1014,579.6402,387.3629,5.8447,640.6325,390.1260,1.2274,616.8975,393.0425,-2.5056,593.7057,399.6426,-2.9376,570.8587,408.9044,0.6735,547.7252,414.2611,3.8874,523.2357,413.8699,1.4050
622.3658,399.4258,0.8671,618.7155,427.6329,-13.3088,619.3997,385.3506,0.8955,624.2420,362.2899,15.1501,579.1285,410.8732,-1.4682,575.2095,423.9827,3.4898,577.0695,399.2756,-1.4103,581.0618,386.1915,3.8190,642.4021,390.1869,2.2043,618.8123,392.8650,-1.5409,595.2143,398.1800,-3.4892,572.5970,407.5582,-0.2299,549.6134,414.4322,3.2977,525.0852,415.4734,2.2769
624.1706,399.8895,1.8210,620.3334,427.1571,-12.0913,621.2669,385.5656,2.1258,626.2420,362.3471,16.2878,581.0948,409.4640,-2.4175,576.9419,422.4793,1.6637,578.3457,397.4743,-2.1440,582.4058,384.3836,1.7961,644.3167,390.2096,2.8546,620.3155,392.6959,-0.6400,597.0052,397.2869,-3.5800,574.0410,406.0454,-1.3487,551.2932,414.1565,2.9629,527.2455,416.1042,3.0773
626.2324,399.7090,3.0805,622.4619,427.6870,-11.3220,623.2480,385.8856,2.9823,627.7335,362.8033,17.1883,582.5351,408.0003,-2.9824,579.5076,421.0259,0.1696,579.8765,396.1755,-3.0882,583.4605,383.0524,0.2765,646.1189,390.6881,3.4221,622.3822,392.8293,0.0092,598.1921,396.4299,-2.9256,575.7841,404.4325,-2.4192,553.4327,413.7853,2.0019,529.4520,417.3312,3.6117
628.1069,400.2378,4.1083,624.3314,427.9865,-10.1749,625.1685,386.0285,3.9762,629.9778,362.8941,18.4987,583.8654,406.5468,-3.5056,580.9971,419.2457,-0.8792,581.6579,394.3956,-3.3583,584.5344,381.9245,-0.8673,648.2523,390.5324,3.5720,624.0562,393.1369,1.3498,600.3021,396.1662,-3.0026,576.9659,402.7947,-2.9030,554.6837,412.6733,0.7968,531.4701,418.3738,3.3693
630.1016,400.6358,4.9264,626.3671,428.3222,-9.0286,627.1512,386.3226,5.2195,631.5228,363.4681,19.2660,585.8447,405.1849,-3.4577,583.2679,418.0358,-1.9612,583.3219,393.4177,-3.7754,585.4753,380.7650,-2.0000,649.7473,390.5260,3.4004,626.1676,393.9449,2.2500,601.8185,395.6997,-2.1479,578.5068,401.5451,-3.2693,556.3318,411.4296,-0.1409,533.3580,418.5770,3.3425
632.2293,400.9664,5.7891,628.2090,428.9183,-8.6367,629.0130,387.0036,5.3804,633.5293,363.4803,19.5138,587.5350,404.3889,-3.2447,585.5035,416.8627,-2.2045,584.6682,392.7159,-3.4222,586.2394,380.1428,-2.4444,651.8359,390.3181,2.5180,628.0542,394.1004,3.1498,603.8032,395.6383,-0.9791,580.2775,400.2050,-3.6285,557.9522,409.5389,-1.2407,535.1166,418.7390,2.7970
633.7582,401.1498,5.7737,630.6998,428.3902,-7.5382,630.8497,386.9774,5.9278,635.1586,363.8366,19.3462,589.1204,403.7597,-2.8754,588.2603,416.5053,-2.6400,586.5006,392.2261,-2.5345,587.3994,379.7147,-2.7362,653.7375,389.5437,1.9471,630.2558,394.1686,3.2415,605.9051,395.9053,0.0737,582.1399,399.1520,-3.4950,558.9152,407.6499,-2.4370,536.7202,417.8645,1.8182
635.5248,401.0103,5.9310,633.1564,428.2287,-6.7324,632.5768,386.9841,5.7848,636.3223,363.8591,18.5867,590.8751,403.8300,-2.0040,590.7595,415.9138,-2.8530,588.5868,391.8354,-1.7233,588.5155,379.7240,-2.7182,655.4389,389.1746,1.0604,631.9305,394.5813,3.6022,607.6568,396.6907,1.3591,583.5895,398.7622,-2.8659,560.3510,405.9343,-2.9209,538.1764,416.7115,0.5663
637.3537,401.1796,5.6795,636.0958,427.6412,-4.7908,634.5507,386.9355,5.6208,636.6719,363.9066,15.8148,592.7384,403.8602,-0.8767,593.3484,416.0999,-2.8930,589.9580,391.9569,-0.9951,589.4409,379.8626,-2.8965,657.1040,388.3164,-0.2404,633.4722,394.5975,3.6080,609.8297,397.2730,2.7244,585.3945,398.3246,-1.9632,562.0008,404.4364,-3.4427,540.0210,415.3994,-0.2703
639.5648,400.7573,4.9015,640.3929,426.1109,-1.6117,636.3226,386.7113,5.1492,635.4908,363.1309,11.1058,594.8134,404.1687,0.3957,596.4136,415.9503,-2.3956,592.1763,392.3984,0.3228,590.5557,380.6074,-2.0353,658.5911,387.2518,-1.3966,635.2707,394.3308,2.4898,611.5665,397.7482,2.7760,586.9827,398.4222,-0.7704,563.7254,403.1465,-3.5736,541.4762,413.5011,-1.3121
640.8166,400.0441,4.1387,646.1228,423.6105,3.8972,637.9622,386.0725,4.1575,632.8835,362.4662,3.8064,596.6038,404.9790,1.4261,598.9995,416.9158,-2.0395,594.1378,393.1327,1.3078,591.7219,381.2783,-1.9262,660.0873,386.4359,-2.2861,637.3018,393.7371,1.6826,613.6177,398.2475,3.4061,589.2237,399.0696,0.1688,565.3906,402.0431,-3.1157,542.6861,411.2187,-2.3572
642.5750,399.6695,2.8734,651.4766,421.0814,8.9383,639.8539,385.1633,2.8261,630.2692,361.5426,-3.4733,598.4570,405.5529,2.3881,602.1127,417.0670,-1.8854,595.6667,394.0220,2.2071,592.8003,382.2424,-1.6340,661.9105,385.4873,-2.8043,638.9290,392.9352,0.9700,615.5623,398.5758,3.7698,591.0982,399.9129,1.6719,567.2167,401.5528,-2.5154,544.1828,409.2016,-3.5797
644.1249,398.4242,1.6968,655.6999,418.7285,12.2798,641.2428,384.1199,1.6234,629.4409,360.5408,-8.7210,600.8203,406.4113,3.0016,604.9571,417.6464,-1.9561,598.0829,394.4026,3.0547,593.9304,383.1128,-1.8420,663.4870,384.6530,-3.3309,640.4646,392.0597,-0.3336,617.1425,398.8257,3.0658,593.1114,400.7589,2.2443,569.0186,401.2094,-1.8217,545.6735,407.6142,-3.4404
646.1314,397.5874,0.6361,658.5474,416.9485,13.3034,643.0118,383.2645,0.5121,629.0649,359.1403,-11.9884,602.5486,407.4828,3.4567,607.8081,417.9441,-2.1665,600.1106,395.4852,3.5270,594.8896,384.1971,-2.3999,665.2451,383.7233,-3.6974,642.0511,391.1831,-1.4482,619.3103,398.3838,2.7015,595.2167,401.6572,2.6516,570.9664,401.4351,-0.7294,547.1919,405.7827,-3.6573
647.4343,396.0923,-0.4481,660.8226,415.5785,13.0053,644.2625,382.1566,-0.2433,630.1753,358.2771,-14.0715,604.3053,407.3464,3.4316,610.7982,418.3964,-2.1735,601.8505,395.7424,3.5966,595.8871,384.8804,-2.6294,666.9628,382.9361,-3.3462,643.8653,389.8242,-2.1117,621.1463,397.9349,1.8519,597.0103,402.2628,3.3489,572.7085,402.3039,0.3722,548.7416,405.0596,-3.4303
649.1423,395.2677,-0.9101,662.6210,414.3920,13.1927,646.1698,381.1514,-0.9891,631.6981,357.1117,-14.5208,606.7405,407.4468,3.6344,612.8800,418.4551,-3.3065,603.9478,395.8219,3.2499,597.2411,385.1916,-3.0706,668.4648,382.8092,-2.7729,645.1068,389.2085,-2.9633,622.8442,397.2476,0.9042,599.1635,402.7690,3.4913,574.7331,403.0778,1.3347,550.4478,404.3394,-2.7030
650.6005,394.1694,-0.9984,664.1707,413.2137,12.9492,647.9824,379.8964,-1.2534,633.0674,356.4034,-15.3460,608.2875,407.1203,2.6383,615.6624,418.2433,-4.0866,605.8323,395.7762,2.9881,598.4285,385.0276,-3.9469,670.2688,382.4164,-1.8693,646.8256,388.0030,-3.5496,624.0911,396.1512,0.2150,601.1433,402.6540,3.2702,576.9241,404.0375,2.4269,552.4064,404.4827,-1.7571
652.5301,393.3699,-1.1565,666.2946,412.3013,13.0825,649.4368,379.0751,-1.0268,634.8272,355.3220,-15.2797,609.7008,406.8836,1.7055,617.7022,417.6630,-5.0720,607.5848,395.4680,1.9411,599.3695,384.7028,-4.9699,672.3975,382.4783,-0.9551,648.6906,386.9259,-3.5751,625.7317,394.8058,-1.1214,602.6329,402.8220,2.8290,579.0336,405.2632,3.0003,554.5672,404.2417,-0.8390
653.9780,392.3462,-1.0133,668.1139,411.6958,13.5105,651.1276,378.5588,-0.5670,636.3749,354.4572,-15.0504,611.5511,405.8820,0.9611,620.2570,416.5851,-6.5134,608.9671,393.9951,0.8791,600.5549,383.8196,-6.1216,673.9895,382.4408,0.0078,650.5717,386.2366,-3.2304,627.4070,393.3677,-2.4209,604.5402,402.1143,1.6870,580.7234,405.9385,3.4936,556.3429,405.4655,0.1904
656.0766,392.2824,0.2395,669.4545,411.2052,13.9893,652.8259,378.1676,-0.0474,637.9879,354.2675,-14.3337,613.2901,405.1282,-0.1991,622.0578,415.2530,-7.5512,610.5958,393.1251,-0.0456,601.7204,382.6831,-7.2728,675.8320,382.2587,1.4634,652.1774,385.5950,-2.8863,628.6404,391.9641,-3.0854,606.5349,401.4984,0.8056,582.7834,406.6762,3.7411,558.1619,406.3388,1.4820
657.6650,392.2390,0.9173,671.2672,411.2530,15.1724,654.7252,378.1894,0.7227,640.2258,354.1737,-13.6327,614.7183,403.2433,-1.2673,623.8325,413.9392,-8.4673,612.1344,391.5955,-1.3693,602.7489,381.3503,-8.4298,678.0147,382.6313,2.0991,653.8293,385.2640,-2.0535,630.5218,390.5362,-3.5947,607.8495,399.8141,-0.2835,584.7835,407.0945,3.3879,560.4397,407.5722,2.3010
659.5399,392.2338,1.8451,673.1911,411.1019,15.8726,656.4891,377.8612,1.8941,642.0351,354.2837,-11.8602,616.3538,402.0475,-2.4720,625.6899,412.2372,-9.3223,613.6764,390.0339,-2.1264,604.3883,379.7361,-9.2799,679.7200,382.8118,3.0977,655.5682,385.1267,-0.9651,632.0778,389.8975,-3.4749,609.2295,398.5136,-1.3664,586.6469,406.7095,2.8355,562.4004,409.0615,3.1979
661.2612,392.3841,3.0992,675.2101,411.8886,16.9504,658.6092,378.0164,2.8995,644.0191,354.4364,-10.7462,617.8321,400.2650,-2.9961,627.0042,410.6188,-9.7962,615.3163,388.5207,-2.9345,605.7593,378.3878,-9.4190,681.8412,382.9128,3.6141,657.5067,385.3889,0.3872,633.9101,388.6192,-2.9632,611.0028,397.1681,-2.3254,588.2715,406.1281,2.0142,564.5498,409.9599,3.7047
663.3380,392.8082,4.0129,676.5868,412.4364,17.4678,660.2685,378.6937,4.0390,646.3958,354.8456,-8.7454,619.3320,398.7675,-3.3996,628.7151,409.2666,-9.6579,616.6254,387.3900,-3.8609,607.2858,376.9842,-9.3371,683.3416,383.1339,3.4750,659.6083,385.4496,1.4144,635.6387,388.3020,-2.6843,612.6469,395.1996,-3.4285,590.2653,405.2442,0.5610,567.1063,411.0942,3.3707
665.5466,393.0765,4.9224,677.7291,412.8247,17.2219,662.2718,378.8442,4.8622,648.7961,355.2458,-6.8569,620.9129,397.5760,-3.4071,630.5741,407.8869,-9.1163,618.3053,385.8129,-3.7837,608.9927,375.6499,-9.4238,684.8084,382.8795,2.9026,661.1834,386.3530,2.0680,637.2042,387.9510,-2.0384,613.9732,393.9259,-3.1547,591.5554,403.6771,-0.2350,568.4119,410.9520,3.3853
667.1821,393.4405,5.6015,678.0716,414.1067,15.2586,664.3136,379.2191,5.7811,652.6976,355.6500,-3.5679,622.4539,397.0764,-3.4975,631.5119,407.4781,-8.3413,619.9729,385.3875,-2.9699,610.9400,374.7284,-8.3692,687.0629,382.6712,2.4529,663.3042,386.3985,3.0942,639.1918,388.3760,-0.9727,615.5432,392.8613,-3.5970,592.6973,402.4311,-1.4765,570.3802,411.1970,2.5725
669.2406,393.6975,6.0274,676.5335,416.0624,10.4297,666.0938,379.1416,5.9091,658.1885,356.1096,1.5063,624.2857,396.2155,-2.7352,633.1446,406.6839,-6.9629,621.5929,384.6832,-2.5591,612.9584,374.2557,-6.9622,688.6780,382.0992,1.9984,665.2100,386.9662,3.3906,640.9877,388.5400,0.3242,617.3762,391.7088,-3.2460,594.6303,400.3957,-2.3726,571.7802,410.4029,2.0220
670.8934,393.4426,5.8319,674.6194,417.7497,3.6837,667.8845,379.3939,5.9635,664.6631,355.8863,8.2755,625.9782,396.1312,-2.0449,634.6166,406.5024,-5.2225,623.7044,384.5601,-1.7693,615.3624,373.8378,-5.3313,690.4084,381.9619,0.6807,666.9959,387.3874,3.5774,642.9110,389.4099,1.2980,618.8116,391.2469,-2.7120,595.9978,398.3614,-3.3575,573.5028,409.7681,0.8094
672.6978,393.7026,5.5549,673.2348,419.5319,-2.6221,669.6927,379.5147,5.6625,670.3003,356.4056,13.4591,627.7942,396.2143,-1.0098,635.8997,406.8114,-3.5743,625.1104,384.4116,-0.7752,617.3264,374.0261,-3.3667,692.2430,380.5847,-0.1652,668.7996,387.1332,3.4841,644.7798,389.7957,2.1919,620.6654,390.7416,-1.9823,597.4901,397.0093,-3.3963,574.9183,407.8773,-0.3788
674.3933,393.2910,5.1593,672.3873,420.1861,-6.5564,671.6349,379.1129,4.6563,674.1882,356.0540,16.0649,630.0208,396.9484,0.4541,637.1572,407.5194,-1.6910,627.1228,385.2942,0.2098,620.1232,374.1112,-1.4563,693.9166,380.1099,-1.4270,670.5617,386.8110,2.5760,646.8459,390.2104,3.2856,622.4585,391.1785,-1.0373,599.1128,395.4239,-3.4573,576.4625,406.0577,-1.6138
